edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport,height,weight,sex,country,born,year,won_medal,gold,silver,bronze,total,is_host,host_noc
1988 Summer Olympics,22,JPN,Artistic Gymnastics,"Uneven Bars, Women",70625,Miho Shinoda,28792,=47 r1/1,,False,152.0,38,Female,Japan,18 May 1972,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Artistic Gymnastics,"Uneven Bars, Women",70625,Maiko Morio,28775,54 r1/1,,False,140.0,34,Female,Japan,18 February 1967,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Artistic Gymnastics,"Uneven Bars, Women",70625,Mieko Mori,28773,=55 r1/1,,False,151.0,43,Female,Japan,13 April 1966,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Artistic Gymnastics,"Uneven Bars, Women",70625,Yuriko Nanahara,28777,=63 r1/1,,False,158.0,45,Female,Japan,1 February 1972,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Artistic Gymnastics,"Uneven Bars, Women",70625,Makiko Sanada,28788,=65 r1/1,,False,153.0,41,Female,Japan,25 November 1972,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Artistic Gymnastics,"Uneven Bars, Women",70625,Sachiko Morimura,28774,=65 r1/1,,False,155.0,41,Female,Japan,28 January 1972,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Artistic Gymnastics,"Balance Beam, Women",70627,Miho Shinoda,28792,=30 r1/1,,False,152.0,38,Female,Japan,18 May 1972,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Artistic Gymnastics,"Balance Beam, Women",70627,Maiko Morio,28775,=49 r1/1,,False,140.0,34,Female,Japan,18 February 1967,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Artistic Gymnastics,"Balance Beam, Women",70627,Mieko Mori,28773,=55 r1/1,,False,151.0,43,Female,Japan,13 April 1966,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Artistic Gymnastics,"Balance Beam, Women",70627,Sachiko Morimura,28774,=60 r1/1,,False,155.0,41,Female,Japan,28 January 1972,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Artistic Gymnastics,"Balance Beam, Women",70627,Yuriko Nanahara,28777,=71 r1/1,,False,158.0,45,Female,Japan,1 February 1972,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Artistic Gymnastics,"Balance Beam, Women",70627,Makiko Sanada,28788,81 r1/1,,False,153.0,41,Female,Japan,25 November 1972,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"100 metres, Men",63261,Koji Kurihara,72512,6 h5 r2/4,,False,174.0,68,Male,Japan,2 May 1964,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"100 metres, Men",63261,Takahiko Kasahara,72492,5 h10 r1/4,,False,180.0,75,Male,Japan,31 July 1967,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"100 metres, Men",63261,Tomohiro Osawa,72581,6 h12 r1/4,,False,180.0,75,Male,Japan,2 April 1969,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"200 metres, Men",63287,Kenji Yamauchi,72673,5 h1 r2/4,,False,178.0,65,Male,Japan,10 August 1964,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"400 metres, Men",63309,Susumu Takano,72626,5 h1 r3/4,,False,178.0,70,Male,Japan,21 May 1961,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"5,000 metres, Men",63360,Shuichi Yoneshige,72681,11 h2 r1/3,,False,172.0,59,Male,Japan,24 June 1961,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"10,000 metres, Men",63369,Kozo Akutsu,72427,14,,False,162.0,51,Male,Japan,11 November 1960,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"10,000 metres, Men",63369,Shuichi Yoneshige,72681,17,,False,172.0,59,Male,Japan,24 June 1961,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"10,000 metres, Men",63369,Tsukasa Endo,72437,AC h2 r1/2,,False,174.0,61,Male,Japan,9 November 1961,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"Marathon, Men",63374,Takeyuki Nakayama,72551,4,,False,180.0,57,Male,Japan,20 December 1959,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"Marathon, Men",63374,Toshihiko Seko,72599,9,,False,170.0,62,Male,Japan,15 July 1956,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"Marathon, Men",63374,Hisatoshi Shintaku,72604,17,,False,175.0,60,Male,Japan,20 December 1957,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"400 metres Hurdles, Men",63392,Ryoichi Yoshida,72684,5 h2 r1/3,,False,175.0,70,Male,Japan,2 March 1965,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"4 × 100 metres Relay, Men",63414,Shinji Aoto,72431,5 h1 r2/3,,True,178.0,73,Male,Japan,7 May 1967,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"4 × 100 metres Relay, Men",63414,Kenji Yamauchi,72673,5 h1 r2/3,,True,178.0,65,Male,Japan,10 August 1964,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"4 × 100 metres Relay, Men",63414,Koji Kurihara,72512,5 h1 r2/3,,True,174.0,68,Male,Japan,2 May 1964,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"4 × 100 metres Relay, Men",63414,Susumu Takano,72626,5 h1 r2/3,,True,178.0,70,Male,Japan,21 May 1961,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"4 × 100 metres Relay, Men",63414,Takahiko Kasahara,72492,5 h1 r2/3,,True,180.0,75,Male,Japan,31 July 1967,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"4 × 100 metres Relay, Men",63414,Kaoru Matsubara,72516,5 h1 r2/3,,True,174.0,67,Male,Japan,22 February 1960,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"4 × 100 metres Relay, Men",63414,Tomohiro Osawa,72581,5 h1 r2/3,,True,180.0,75,Male,Japan,2 April 1969,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"4 × 400 metres Relay, Men",63424,Hirofumi Koike,72505,6 h2 r2/3,,True,175.0,62,Male,Japan,1 October 1962,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"4 × 400 metres Relay, Men",63424,Kenji Yamauchi,72673,6 h2 r2/3,,True,178.0,65,Male,Japan,10 August 1964,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"4 × 400 metres Relay, Men",63424,Hiromi Kawasumi,72496,6 h2 r2/3,,True,180.0,70,Male,Japan,2 June 1962,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"4 × 400 metres Relay, Men",63424,Susumu Takano,72626,6 h2 r2/3,,True,178.0,70,Male,Japan,21 May 1961,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"4 × 400 metres Relay, Men",63424,Tomohiro Osawa,72581,6 h2 r2/3,,True,180.0,75,Male,Japan,2 April 1969,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"4 × 400 metres Relay, Men",63424,Ryoichi Yoshida,72684,6 h2 r2/3,,True,175.0,70,Male,Japan,2 March 1965,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"20 kilometres Race Walk, Men",63412,Hirofumi Sakai,72589,26,,False,168.0,55,Male,Japan,10 February 1965,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"20 kilometres Race Walk, Men",63412,Tadahiro Kosaka,72507,47,,False,179.0,65,Male,Japan,10 February 1960,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"50 kilometres Race Walk, Men",63413,Tadahiro Kosaka,72507,31,,False,179.0,65,Male,Japan,10 February 1960,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"Long Jump, Men",63488,Hiroyuki Shibata,72601,26 r1/2,,False,170.0,65,Male,Japan,26 April 1963,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"Long Jump, Men",63488,Junichi Usui,72658,AC r1/2,,False,178.0,69,Male,Japan,5 October 1957,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"Triple Jump, Men",63505,Norifumi Yamashita,72672,12,,False,178.0,66,Male,Japan,10 September 1962,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"Javelin Throw, Men",63573,Kazuhiro Mizoguchi,72527,19 r1/2,,False,181.0,90,Male,Japan,18 March 1962,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"Javelin Throw, Men",63573,Masami Yoshida,72683,21 r1/2,,False,179.0,90,Male,Japan,14 June 1958,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"10,000 metres, Women",63758,Akemi Matsuno,72518,9 h2 r1/2,,False,148.0,35,Female,Japan,27 April 1968,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"Marathon, Women",63763,Eriko Asai,72354,25,,False,150.0,40,Female,Japan,20 October 1959,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"Marathon, Women",63763,Kumi Araki,72352,28,,False,153.0,40,Female,Japan,11 October 1965,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"Marathon, Women",63763,Misako Miyahara,72391,29,,False,155.0,41,Female,Japan,29 May 1962,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"High Jump, Women",63804,Megumi Sato,72402,11,,False,178.0,54,Female,Japan,13 September 1966,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Athletics,"Javelin Throw, Women",63884,Emi Matsui,72386,23 r1/2,,False,158.0,58,Female,Japan,20 February 1963,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Fencing,"Foil, Individual, Men",108488,Koji Emura,22764,17,,False,172.0,64,Male,Japan,22 February 1961,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Fencing,"Foil, Individual, Men",108488,Kenichi Umezawa,22795,=46,,False,174.0,66,Male,Japan,20 January 1957,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Fencing,"Foil, Individual, Men",108488,Yoshihiko Kanatsu,22772,=46,,False,169.0,65,Male,Japan,2 June 1961,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Fencing,"Foil, Team, Men",109764,Matsuo Azuma,22761,13,,True,174.0,68,Male,Japan,23 May 1965,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Fencing,"Foil, Team, Men",109764,Harunobu Deno,22763,13,,True,175.0,58,Male,Japan,28 August 1969,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Fencing,"Foil, Team, Men",109764,Koji Emura,22764,13,,True,172.0,64,Male,Japan,22 February 1961,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Fencing,"Foil, Team, Men",109764,Yoshihiko Kanatsu,22772,13,,True,169.0,65,Male,Japan,2 June 1961,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Fencing,"Foil, Team, Men",109764,Kenichi Umezawa,22795,13,,True,174.0,66,Male,Japan,20 January 1957,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Fencing,"Foil, Individual, Women",111376,Tomoko Oka,20817,20,,False,153.0,48,Female,Japan,27 October 1964,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Fencing,"Foil, Individual, Women",111376,Akemi Morikawa,20814,38,,False,161.0,60,Female,Japan,11 December 1967,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Fencing,"Foil, Individual, Women",111376,Mieko Miyahara,20813,39,,False,165.0,58,Female,Japan,8 January 1960,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Fencing,"Foil, Team, Women",111676,Nona Kiritani,20808,12,,True,159.0,52,Female,Japan,22 August 1967,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Fencing,"Foil, Team, Women",111676,Keiko Mine,20812,12,,True,168.0,53,Female,Japan,5 November 1964,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Fencing,"Foil, Team, Women",111676,Mieko Miyahara,20813,12,,True,165.0,58,Female,Japan,8 January 1960,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Fencing,"Foil, Team, Women",111676,Akemi Morikawa,20814,12,,True,161.0,60,Female,Japan,11 December 1967,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Fencing,"Foil, Team, Women",111676,Tomoko Oka,20817,12,,True,153.0,48,Female,Japan,27 October 1964,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Handball,"Handball, Men",34742,Hidetada Ito,32313,11,,True,185.0,85,Male,Japan,10 March 1959,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Handball,"Handball, Men",34742,Hiroshi Yanai,32344,11,,True,189.0,85,Male,Japan,1 August 1960,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Handball,"Handball, Men",34742,Izumi Fujii,32301,11,,True,180.0,74,Male,Japan,26 June 1959,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Handball,"Handball, Men",34742,Kazuhiro Miyashita,32318,11,,True,187.0,87,Male,Japan,6 August 1961,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Handball,"Handball, Men",34742,Kenji Tamamura,32339,11,,True,181.0,77,Male,Japan,16 January 1961,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Handball,"Handball, Men",34742,Kiyoshi Nishiyama,32323,11,,True,182.0,77,Male,Japan,8 April 1959,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Handball,"Handball, Men",34742,Kodo Yamamoto,32341,11,,True,183.0,75,Male,Japan,8 February 1961,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Handball,"Handball, Men",34742,Koji Tachiki,32335,11,,True,183.0,78,Male,Japan,28 April 1960,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Handball,"Handball, Men",34742,Seiichi Takamura,32338,11,,True,187.0,80,Male,Japan,11 December 1960,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Handball,"Handball, Men",34742,Shinichi Shudo,32334,11,,True,187.0,83,Male,Japan,10 January 1965,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Handball,"Handball, Men",34742,Shinji Okuda,32326,11,,True,182.0,77,Male,Japan,11 June 1959,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Handball,"Handball, Men",34742,Takashi Taguchi,32337,11,,True,183.0,77,Male,Japan,23 July 1961,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Handball,"Handball, Men",34742,Toshiyuki Yamamura,32343,11,,True,178.0,73,Male,Japan,9 July 1964,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Handball,"Handball, Men",34742,Yoshihiro Nikawadori,32322,11,,True,185.0,89,Male,Japan,4 December 1961,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Handball,"Handball, Men",34742,Yukihiro Hashimoto,32305,11,,True,185.0,80,Male,Japan,17 September 1965,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Rowing,"Single Sculls, Men",159012,Masahiro Sakata,38641,4 h1 r2/4,,False,188.0,80,Male,Japan,25 August 1962,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Rowing,"Coxless Pairs, Men",159053,Maki Kobayashi,38594,5 h3 r2/4,,True,176.0,68,Male,Japan,26 June 1965,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Rowing,"Coxless Pairs, Men",159053,Satoru Miyoshi,38617,5 h3 r2/4,,True,182.0,80,Male,Japan,10 June 1963,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Rowing,"Eights, Men",159100,Tadashi Abe,38542,9,,True,190.0,80,Male,Japan,28 January 1963,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Rowing,"Eights, Men",159100,Seiji Chihara,38547,9,,True,184.0,78,Male,Japan,14 April 1963,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Rowing,"Eights, Men",159100,Akihisa Hirata,38563,9,,True,185.0,75,Male,Japan,13 October 1963,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Rowing,"Eights, Men",159100,Yukiyasu Ishikawa,38574,9,,True,172.0,51,Male,Japan,9 May 1965,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Rowing,"Eights, Men",159100,Shunsuke Kawamoto,38588,9,,True,182.0,77,Male,Japan,21 August 1962,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Rowing,"Eights, Men",159100,Hideaki Maeguchi,38601,9,,True,177.0,73,Male,Japan,16 October 1960,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Rowing,"Eights, Men",159100,Masahiko Nomura,38629,9,,True,183.0,78,Male,Japan,11 May 1963,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Rowing,"Eights, Men",159100,Tomoyuki Okano,38635,9,,True,180.0,75,Male,Japan,4 December 1962,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Rowing,"Eights, Men",159100,Eiichi Tsukinoki,38670,9,,True,181.0,81,Male,Japan,8 April 1964,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"100 metres Freestyle, Men",7270,Shigeo Ogata,48830,32,,False,183.0,83,Male,Japan,4 October 1968,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"200 metres Freestyle, Men",7284,Shigeo Ogata,48830,15,,False,183.0,83,Male,Japan,4 October 1968,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"400 metres Freestyle, Men",7297,Yoshiyuki Mizumoto,48811,32,,False,177.0,65,Male,Japan,18 February 1969,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"400 metres Freestyle, Men",7297,Shigeo Ogata,48830,38,,False,183.0,83,Male,Japan,4 October 1968,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"1,500 metres Freestyle, Men",7308,Masashi Kato,48776,25,,False,171.0,62,Male,Japan,14 August 1970,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"1,500 metres Freestyle, Men",7308,Yoshiyuki Mizumoto,48811,27,,False,177.0,65,Male,Japan,18 February 1969,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"100 metres Backstroke, Men",7316,Daichi Suzuki,48856,1,Gold,False,180.0,68,Male,Japan,10 March 1967,1988.0,True,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"100 metres Backstroke, Men",7316,Shigemori Maruyama,48800,12,,False,176.0,65,Male,Japan,2 August 1967,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"200 metres Backstroke, Men",7327,Daichi Suzuki,48856,15,,False,180.0,68,Male,Japan,10 March 1967,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"200 metres Backstroke, Men",7327,Shigemori Maruyama,48800,32,,False,176.0,65,Male,Japan,2 August 1967,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"100 metres Breaststroke, Men",7337,Hironobu Nagahata,48813,13,,False,177.0,65,Male,Japan,22 May 1969,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"100 metres Breaststroke, Men",7337,Kenji Watanabe,48884,18,,False,173.0,67,Male,Japan,17 July 1969,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"200 metres Breaststroke, Men",7350,Shigehiro Takahashi,48861,10,,False,181.0,73,Male,Japan,15 June 1961,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"200 metres Breaststroke, Men",7350,Hironobu Nagahata,48813,30,,False,177.0,65,Male,Japan,22 May 1969,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"100 metres Butterfly, Men",7361,Hiroshi Miura,48807,14,,False,173.0,65,Male,Japan,22 June 1966,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"100 metres Butterfly, Men",7361,Yukinori Tanaka,48870,24,,False,183.0,80,Male,Japan,5 April 1966,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"200 metres Butterfly, Men",7372,Satoshi Takeda,48866,15,,False,180.0,73,Male,Japan,10 June 1968,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"200 metres Butterfly, Men",7372,Hiroshi Miura,48807,19,,False,173.0,65,Male,Japan,22 June 1966,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"200 metres Individual Medley, Men",7382,Takahiro Fujimoto,48734,19,,False,183.0,76,Male,Japan,21 July 1970,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"200 metres Individual Medley, Men",7382,Satoshi Takeda,48866,22,,False,180.0,73,Male,Japan,10 June 1968,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"400 metres Individual Medley, Men",7394,Yoshiyuki Mizumoto,48811,17,,False,177.0,65,Male,Japan,18 February 1969,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"400 metres Individual Medley, Men",7394,Takahiro Fujimoto,48734,25,,False,183.0,76,Male,Japan,21 July 1970,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"4 × 100 metres Medley Relay, Men",7435,Daichi Suzuki,48856,5,,True,180.0,68,Male,Japan,10 March 1967,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"4 × 100 metres Medley Relay, Men",7435,Hironobu Nagahata,48813,5,,True,177.0,65,Male,Japan,22 May 1969,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"4 × 100 metres Medley Relay, Men",7435,Hiroshi Miura,48807,5,,True,173.0,65,Male,Japan,22 June 1966,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"4 × 100 metres Medley Relay, Men",7435,Shigeo Ogata,48830,5,,True,183.0,83,Male,Japan,4 October 1968,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"50 metres Freestyle, Women",7457,Ayako Nakano,48678,=12,,False,170.0,57,Female,Japan,3 April 1973,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"50 metres Freestyle, Women",7457,Kaori Sasaki,48695,=20,,False,168.0,54,Female,Japan,27 April 1971,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"100 metres Freestyle, Women",7468,Ayako Nakano,48678,10,,False,170.0,57,Female,Japan,3 April 1973,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"100 metres Freestyle, Women",7468,Kaori Sasaki,48695,32,,False,168.0,54,Female,Japan,27 April 1971,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
1988 Summer Olympics,22,JPN,Swimming,"200 metres Freestyle, Women",7480,Chikako Nakamori,48676,14,,False,165.0,55,Female,Japan,11 April 1967,1988.0,False,4.0,3.0,7.0,14.0,False,KOR
